id,activity,api,cputime,day,filesize,language,latency,memory,platform,time
37566,upload,multicloud,5.88,6/28/16,1240,java,1209,110752,azure,09:04:10
37567,upload,multicloud,7.06,6/28/16,1240,java,1240,107380,azure,09:04:15
37568,upload,multicloud,6.59,6/28/16,1240,java,1066,102900,azure,09:04:19
37569,upload,multicloud,6.9,6/28/16,1240,java,1238,108864,azure,09:04:23
37570,upload,multicloud,6.49,6/28/16,1240,java,1151,108300,azure,09:04:27
37571,upload,multicloud,6.74,6/28/16,1240,java,1182,107416,azure,09:04:32
37572,upload,multicloud,6.87,6/28/16,1240,java,1185,109744,azure,09:04:36
37573,upload,multicloud,6.06,6/28/16,1240,java,1127,110684,azure,09:04:40
37574,upload,multicloud,7.26,6/28/16,1240,java,1260,106508,azure,09:04:44
37575,upload,multicloud,6.39,6/28/16,1240,java,1132,106508,azure,09:04:48
37576,upload,multicloud,6.02,6/28/16,1240,java,1071,93596,azure,09:04:52
37577,upload,multicloud,6.66,6/28/16,1240,java,1061,106208,azure,09:04:56
37578,upload,multicloud,6.63,6/28/16,1240,java,1013,94592,azure,09:05:00
37579,upload,multicloud,7.09,6/28/16,1240,java,1228,106452,azure,09:05:05
37580,upload,multicloud,7.4,6/28/16,1240,java,1403,106404,azure,09:05:10
37581,upload,multicloud,6.47,6/28/16,1240,java,1159,105728,azure,09:05:14
37582,upload,multicloud,6.37,6/28/16,1240,java,1239,107588,azure,09:05:18
37583,upload,multicloud,6.98,6/28/16,1240,java,1373,111356,azure,09:05:22
37584,upload,multicloud,6.97,6/28/16,1240,java,1354,110352,azure,09:05:27
37585,upload,multicloud,6.61,6/28/16,1240,java,1207,106908,azure,09:05:31
37586,upload,multicloud,6.77,6/28/16,1240,java,1204,105920,azure,09:05:35
37587,upload,multicloud,6.12,6/28/16,1240,java,1146,105704,azure,09:05:39
37588,upload,multicloud,6.81,6/28/16,1240,java,1186,106856,azure,09:05:43
37589,upload,multicloud,6.44,6/28/16,1240,java,1081,106040,azure,09:05:47
37590,upload,multicloud,6.69,6/28/16,1240,java,1126,109628,azure,09:05:51
37591,upload,multicloud,6.39,6/28/16,1240,java,1175,110988,azure,09:05:55
37592,upload,multicloud,6.9,6/28/16,1240,java,1219,110076,azure,09:05:59
37593,upload,multicloud,6.28,6/28/16,1240,java,1141,105992,azure,09:06:03
37594,upload,multicloud,6.64,6/28/16,1240,java,1141,105856,azure,09:06:07
37595,upload,multicloud,6.68,6/28/16,1240,java,1137,102792,azure,09:06:12
37596,upload,multicloud,6.93,6/28/16,1240,java,1260,110680,azure,09:06:16
37597,upload,multicloud,6.81,6/28/16,1240,java,1241,106976,azure,09:06:20
37598,upload,multicloud,6.49,6/28/16,1240,java,1182,108104,azure,09:06:24
37599,upload,multicloud,6.91,6/28/16,1240,java,1190,106484,azure,09:06:29
37600,upload,multicloud,6.29,6/28/16,1240,java,1090,106952,azure,09:06:33
37601,upload,multicloud,6.64,6/28/16,1240,java,1263,110740,azure,09:06:37
37602,upload,multicloud,6.85,6/28/16,1240,java,1200,110652,azure,09:06:41
37603,upload,multicloud,6.85,6/28/16,1240,java,6230,106004,azure,09:06:51
37604,upload,multicloud,6.57,6/28/16,1240,java,1111,107148,azure,09:06:55
37605,upload,multicloud,6.75,6/28/16,1240,java,1222,105896,azure,09:06:59
37606,upload,multicloud,6.63,6/28/16,1240,java,1154,106036,azure,09:07:03
37607,upload,multicloud,6.57,6/28/16,1240,java,1312,111028,azure,09:07:07
37608,download,multicloud,0.08,6/28/16,1240,python,333.1570625,12288,aws,11:28:43
37609,download,multicloud,0.08,6/28/16,1240,python,212.7578259,12292,aws,11:28:44
37610,download,native,1.96,6/28/16,1240,java,599,74456,aws,11:28:44
37611,download,multicloud,0.08,6/28/16,1240,python,129.15802,12292,aws,11:28:44
37612,download,multicloud,0.08,6/28/16,1240,python,135.324955,12296,aws,11:28:45
37613,download,multicloud,0.08,6/28/16,1240,python,155.9782028,12288,aws,11:28:45
37614,download,native,1.92,6/28/16,1240,java,496,72108,aws,11:28:45
37615,download,multicloud,0.08,6/28/16,1240,python,120.6550598,12288,aws,11:28:45
37616,download,multicloud,0.08,6/28/16,1240,python,125.3290176,12292,aws,11:28:46
37617,download,multicloud,0.08,6/28/16,1240,python,132.2159767,12288,aws,11:28:46
37618,download,multicloud,0.08,6/28/16,1240,python,126.0111332,12288,aws,11:28:46
37619,download,native,1.91,6/28/16,1240,java,463,72812,aws,11:28:47
37620,download,multicloud,0.08,6/28/16,1240,python,132.9870224,12288,aws,11:28:47
37621,download,multicloud,0.08,6/28/16,1240,python,136.7127895,12288,aws,11:28:47
37622,download,multicloud,0.08,6/28/16,1240,python,152.6470184,12284,aws,11:28:48
37623,download,native,1.9,6/28/16,1240,java,466,75884,aws,11:28:48
37624,download,multicloud,0.08,6/28/16,1240,python,113.5458946,12288,aws,11:28:48
37625,download,multicloud,0.08,6/28/16,1240,python,108.5789204,12292,aws,11:28:48
37626,download,multicloud,0.08,6/28/16,1240,python,113.6770248,12296,aws,11:28:49
37627,download,multicloud,0.08,6/28/16,1240,python,115.4518127,12288,aws,11:28:49
37628,download,native,1.98,6/28/16,1240,java,458,74428,aws,11:28:49
37629,download,multicloud,0.08,6/28/16,1240,python,104.7680378,12288,aws,11:28:49
37630,download,multicloud,0.08,6/28/16,1240,python,109.2917919,12288,aws,11:28:50
37631,download,multicloud,0.08,6/28/16,1240,python,130.5940151,12292,aws,11:28:50
37632,download,multicloud,0.08,6/28/16,1240,python,119.3749905,12284,aws,11:28:50
37633,download,native,1.87,6/28/16,1240,java,432,73916,aws,11:28:51
37634,download,multicloud,0.08,6/28/16,1240,python,101.0890007,12292,aws,11:28:51
37635,download,multicloud,0.08,6/28/16,1240,python,140.5041218,12292,aws,11:28:51
37636,download,multicloud,0.08,6/28/16,1240,python,101.0940075,12292,aws,11:28:52
37637,download,native,0.21,6/28/16,1240,python,164.1058922,24984,aws,11:28:52
37638,download,native,1.87,6/28/16,1240,java,457,74696,aws,11:28:52
37639,download,multicloud,0.08,6/28/16,1240,python,113.4200096,12288,aws,11:28:52
37640,download,multicloud,0.08,6/28/16,1240,python,96.14992142,12292,aws,11:28:52
37641,download,native,0.21,6/28/16,1240,python,103.2600403,24980,aws,11:28:52
37642,download,multicloud,0.08,6/28/16,1240,python,154.4270515,12292,aws,11:28:53
37643,download,native,0.22,6/28/16,1240,python,81.38108253,24980,aws,11:28:53
37644,download,multicloud,0.08,6/28/16,1240,python,110.1050377,12288,aws,11:28:53
37645,download,native,0.21,6/28/16,1240,python,101.3178825,24992,aws,11:28:53
37646,download,native,1.87,6/28/16,1240,java,475,76104,aws,11:28:53
37647,download,multicloud,0.08,6/28/16,1240,python,135.6539726,12292,aws,11:28:53
37648,download,native,0.21,6/28/16,1240,python,65.64807892,24988,aws,11:28:54
37649,download,multicloud,0.08,6/28/16,1240,python,107.5618267,12288,aws,11:28:54
37650,download,native,0.21,6/28/16,1240,python,78.02700996,24984,aws,11:28:54
37651,download,multicloud,0.08,6/28/16,1240,python,103.5618782,12288,aws,11:28:54
37652,download,multicloud,0.08,6/28/16,1240,python,95.44205666,12292,aws,11:28:54
37653,download,native,0.21,6/28/16,1240,python,78.22322845,24984,aws,11:28:54
37654,download,native,1.83,6/28/16,1240,java,427,72560,aws,11:28:54
37655,download,multicloud,0.08,6/28/16,1240,python,93.05405617,12288,aws,11:28:55
37656,download,native,0.22,6/28/16,1240,python,75.52099228,24984,aws,11:28:55
37657,download,multicloud,0.08,6/28/16,1240,python,102.83494,12288,aws,11:28:55
37658,download,native,0.21,6/28/16,1240,python,77.0740509,24988,aws,11:28:55
37659,download,multicloud,0.09,6/28/16,1240,python,144.0570354,12288,aws,11:28:55
37660,download,native,0.21,6/28/16,1240,python,72.2219944,24984,aws,11:28:56
37661,download,native,1.92,6/28/16,1240,java,464,75108,aws,11:28:56
37662,download,multicloud,0.08,6/28/16,1240,python,122.4899292,12292,aws,11:28:56
37663,download,native,0.22,6/28/16,1240,python,70.49298286,24980,aws,11:28:56
37664,download,multicloud,0.08,6/28/16,1240,python,143.7389851,12292,aws,11:28:56
37665,download,multicloud,0.08,6/28/16,1240,python,136.2848282,12292,aws,11:28:57
37666,download,native,0.21,6/28/16,1240,python,96.85611725,24988,aws,11:28:57
37667,download,multicloud,0.07,6/28/16,1240,python,133.4888935,12288,aws,11:28:57
37668,download,native,0.22,6/28/16,1240,python,93.23215485,24988,aws,11:28:57
37669,download,native,1.93,6/28/16,1240,java,461,74492,aws,11:28:57
37670,download,multicloud,0.08,6/28/16,1240,python,125.3609657,12292,aws,11:28:57
37671,download,multicloud,3.62,6/28/16,1240,java,1193,208420,aws,11:28:57
37672,download,native,0.21,6/28/16,1240,python,80.6388855,24980,aws,11:28:58
37673,download,multicloud,0.08,6/28/16,1240,python,128.7469864,12288,aws,11:28:58
37674,download,native,0.21,6/28/16,1240,python,121.4580536,24980,aws,11:28:58
37675,download,multicloud,0.08,6/28/16,1240,python,114.8028374,12288,aws,11:28:58
37676,download,multicloud,0.08,6/28/16,1240,python,141.3419247,12284,aws,11:28:58
37677,download,native,1.95,6/28/16,1240,java,500,74632,aws,11:28:58
37678,download,native,0.21,6/28/16,1240,python,95.44491768,24988,aws,11:28:58
37679,download,multicloud,0.08,6/28/16,1240,python,150.2611637,12288,aws,11:28:59
37680,download,native,0.21,6/28/16,1240,python,86.01593971,24984,aws,11:28:59
37681,download,multicloud,0.09,6/28/16,1240,python,117.4349785,12292,aws,11:28:59
37682,download,native,0.21,6/28/16,1240,python,75.8190155,24984,aws,11:28:59
37683,download,multicloud,0.08,6/28/16,1240,python,132.7269077,12284,aws,11:29:00
37684,download,multicloud,3.62,6/28/16,1240,java,918,214624,aws,11:29:00
37685,download,native,1.89,6/28/16,1240,java,442,75732,aws,11:29:00
37686,download,native,0.21,6/28/16,1240,python,85.7219696,24992,aws,11:29:00
37687,download,multicloud,0.08,6/28/16,1240,python,127.3360252,12292,aws,11:29:00
37688,download,native,0.21,6/28/16,1240,python,84.85007286,24980,aws,11:29:00
37689,download,multicloud,0.08,6/28/16,1240,python,137.7990246,12292,aws,11:29:00
37690,download,native,0.22,6/28/16,1240,python,71.29597664,24984,aws,11:29:01
37691,download,multicloud,0.08,6/28/16,1240,python,113.9128208,12284,aws,11:29:01
37692,download,native,1.88,6/28/16,1240,java,436,75752,aws,11:29:01
37693,download,multicloud,0.08,6/28/16,1240,python,119.5728779,12284,aws,11:29:01
37694,download,native,0.22,6/28/16,1240,python,89.82801437,24984,aws,11:29:01
37695,download,multicloud,0.08,6/28/16,1240,python,132.2588921,12288,aws,11:29:01
37696,download,native,0.21,6/28/16,1240,python,95.88599205,24984,aws,11:29:02
37697,download,multicloud,0.08,6/28/16,1240,python,129.7419071,12292,aws,11:29:02
37698,download,multicloud,3.56,6/28/16,1240,java,830,211152,aws,11:29:02
37699,download,native,0.21,6/28/16,1240,python,120.3119755,24988,aws,11:29:02
37700,download,multicloud,0.08,6/28/16,1240,python,150.0661373,12288,aws,11:29:02
37701,download,native,1.91,6/28/16,1240,java,454,75728,aws,11:29:02
37702,download,native,0.21,6/28/16,1240,python,81.66003227,24984,aws,11:29:03
37703,download,multicloud,0.08,6/28/16,1240,python,115.1149273,12292,aws,11:29:03
37704,download,native,0.21,6/28/16,1240,python,86.11011505,24988,aws,11:29:03
37705,download,multicloud,0.08,6/28/16,1240,python,156.6159725,12292,aws,11:29:03
37706,download,multicloud,0.08,6/28/16,1240,python,103.0859947,12288,aws,11:29:03
37707,download,native,0.21,6/28/16,1240,python,76.64489746,24984,aws,11:29:03
37708,download,multicloud,0.08,6/28/16,1240,python,108.4640026,12288,aws,11:29:04
37709,download,native,1.95,6/28/16,1240,java,466,75872,aws,11:29:04
37710,download,native,0.21,6/28/16,1240,python,79.95796204,24988,aws,11:29:04
37711,download,multicloud,0.08,6/28/16,1240,python,107.4900627,12292,aws,11:29:04
37712,download,multicloud,3.46,6/28/16,1240,java,835,206240,aws,11:29:04
37713,download,native,0.21,6/28/16,1240,python,75.42514801,24984,aws,11:29:04
37714,download,multicloud,0.08,6/28/16,1240,python,105.9148312,12288,aws,11:29:04
37715,download,native,0.21,6/28/16,1240,python,92.58389473,24984,aws,11:29:05
37716,download,multicloud,0.08,6/28/16,1240,python,108.549118,12284,aws,11:29:05
37717,download,native,1.89,6/28/16,1240,java,433,72328,aws,11:29:05
37718,download,multicloud,0.08,6/28/16,1240,python,135.5810165,12284,aws,11:29:05
37719,download,native,0.22,6/28/16,1240,python,89.58911896,24988,aws,11:29:05
37720,download,multicloud,0.08,6/28/16,1240,python,166.2380695,12296,aws,11:29:06
37721,download,native,0.22,6/28/16,1240,python,78.14908028,24980,aws,11:29:06
37722,download,multicloud,0.08,6/28/16,1240,python,114.7339344,12284,aws,11:29:06
37723,download,native,0.21,6/28/16,1240,python,75.17194748,24984,aws,11:29:06
37724,download,multicloud,0.08,6/28/16,1240,python,148.5438347,12292,aws,11:29:06
37725,download,native,1.95,6/28/16,1240,java,456,74660,aws,11:29:06
37726,download,multicloud,3.51,6/28/16,1240,java,811,213840,aws,11:29:06
37727,download,native,0.22,6/28/16,1240,python,76.20501518,24984,aws,11:29:07
37728,download,multicloud,0.08,6/28/16,1240,python,104.598999,12284,aws,11:29:07
37729,download,multicloud,0.08,6/28/16,1240,python,107.2249413,12296,aws,11:29:07
37730,download,native,0.22,6/28/16,1240,python,83.49704742,24988,aws,11:29:07
37731,download,multicloud,0.08,6/28/16,1240,python,108.0319881,12284,aws,11:29:07
37732,download,native,0.21,6/28/16,1240,python,99.66802597,24988,aws,11:29:07
37733,download,multicloud,0.08,6/28/16,1240,python,105.3099632,12292,aws,11:29:08
37734,download,native,1.91,6/28/16,1240,java,477,75856,aws,11:29:08
37735,download,native,0.21,6/28/16,1240,python,95.39294243,24988,aws,11:29:08
37736,download,multicloud,0.08,6/28/16,1240,python,106.2369347,12288,aws,11:29:08
37737,download,multicloud,0.08,6/28/16,1240,python,112.334013,12288,aws,11:29:08
37738,download,native,0.21,6/28/16,1240,python,83.06503296,24984,aws,11:29:08
37739,download,multicloud,3.5,6/28/16,1240,java,837,213552,aws,11:29:09
37740,download,multicloud,0.08,6/28/16,1240,python,157.7088833,12284,aws,11:29:09
37741,download,native,0.22,6/28/16,1240,python,95.64185143,24980,aws,11:29:09
37742,download,native,1.91,6/28/16,1240,java,470,74328,aws,11:29:09
37743,download,multicloud,0.08,6/28/16,1240,python,101.1991501,12292,aws,11:29:09
37744,download,native,0.22,6/28/16,1240,python,90.08407593,24988,aws,11:29:09
37745,download,multicloud,0.08,6/28/16,1240,python,182.7449799,12296,aws,11:29:09
37746,download,native,0.21,6/28/16,1240,python,83.1348896,24988,aws,11:29:10
37747,download,multicloud,0.08,6/28/16,1240,python,108.1089973,12292,aws,11:29:10
37748,download,multicloud,0.08,6/28/16,1240,python,106.33111,12292,aws,11:29:10
37749,download,native,0.22,6/28/16,1240,python,88.17791939,24988,aws,11:29:10
37750,download,native,1.91,6/28/16,1240,java,470,73632,aws,11:29:10
37751,download,multicloud,0.08,6/28/16,1240,python,135.6949806,12292,aws,11:29:11
37752,download,native,0.21,6/28/16,1240,python,80.56116104,24992,aws,11:29:11
37753,download,multicloud,0.08,6/28/16,1240,python,114.0799522,12292,aws,11:29:11
37754,download,multicloud,3.65,6/28/16,1240,java,923,211256,aws,11:29:11
37755,download,native,0.21,6/28/16,1240,python,88.77491951,24984,aws,11:29:11
37756,download,multicloud,0.08,6/28/16,1240,python,157.9840183,12288,aws,11:29:11
37757,download,native,0.21,6/28/16,1240,python,83.25791359,24988,aws,11:29:12
37758,download,native,1.84,6/28/16,1240,java,451,73256,aws,11:29:12
37759,download,multicloud,0.09,6/28/16,1240,python,113.090992,12288,aws,11:29:12
37760,download,native,0.22,6/28/16,1240,python,76.04289055,24980,aws,11:29:12
37761,download,multicloud,0.08,6/28/16,1240,python,105.2150726,12296,aws,11:29:12
37762,download,multicloud,0.08,6/28/16,1240,python,109.5471382,12292,aws,11:29:12
37763,download,native,0.21,6/28/16,1240,python,79.72788811,24984,aws,11:29:12
37764,download,multicloud,0.08,6/28/16,1240,python,127.8889179,12292,aws,11:29:13
37765,download,native,0.21,6/28/16,1240,python,83.04309845,24992,aws,11:29:13
37766,download,native,1.89,6/28/16,1240,java,487,74728,aws,11:29:13
37767,download,multicloud,0.08,6/28/16,1240,python,114.923954,12296,aws,11:29:13
37768,download,multicloud,3.39,6/28/16,1240,java,910,209288,aws,11:29:13
37769,download,native,0.21,6/28/16,1240,python,85.4279995,24984,aws,11:29:13
37770,download,multicloud,0.08,6/28/16,1240,python,110.8751297,12292,aws,11:29:13
37771,download,multicloud,0.08,6/28/16,1240,python,103.3079624,12284,aws,11:29:14
37772,download,native,0.22,6/28/16,1240,python,86.5278244,24988,aws,11:29:14
37773,download,multicloud,0.08,6/28/16,1240,python,109.3509197,12292,aws,11:29:14
37774,download,native,0.21,6/28/16,1240,python,96.79389,24988,aws,11:29:14
37775,download,native,1.93,6/28/16,1240,java,458,73144,aws,11:29:14
37776,download,multicloud,0.08,6/28/16,1240,python,159.4650745,12288,aws,11:29:14
37777,download,native,0.22,6/28/16,1240,python,78.06015015,24988,aws,11:29:15
37778,download,multicloud,0.08,6/28/16,1240,python,133.548975,12292,aws,11:29:15
37779,download,native,0.22,6/28/16,1240,python,82.51595497,24988,aws,11:29:15
37780,download,multicloud,0.08,6/28/16,1240,python,115.2880192,12284,aws,11:29:15
37781,download,native,0.21,6/28/16,1240,python,85.45398712,24980,aws,11:29:16
37782,download,multicloud,3.65,6/28/16,1240,java,881,216324,aws,11:29:16
37783,download,native,1.93,6/28/16,1240,java,453,73840,aws,11:29:16
37784,download,multicloud,0.08,6/28/16,1240,python,231.0590744,12284,aws,11:29:16
37785,download,native,0.21,6/28/16,1240,python,85.17289162,24988,aws,11:29:16
37786,download,multicloud,0.08,6/28/16,1240,python,455.7650089,12292,aws,11:29:16
37787,download,native,0.21,6/28/16,1240,python,93.68109703,24984,aws,11:29:16
37788,download,multicloud,0.08,6/28/16,1240,python,140.458107,12292,aws,11:29:17
37789,download,native,0.21,6/28/16,1240,python,73.96006584,24988,aws,11:29:17
37790,download,native,1.93,6/28/16,1240,java,469,73440,aws,11:29:17
37791,download,multicloud,0.08,6/28/16,1240,python,117.0818806,12288,aws,11:29:17
37792,download,native,0.21,6/28/16,1240,python,87.00418472,24984,aws,11:29:17
37793,download,multicloud,0.08,6/28/16,1240,python,106.3241959,12292,aws,11:29:17
37794,download,native,0.22,6/28/16,1240,python,92.07201004,24984,aws,11:29:18
37795,download,multicloud,0.09,6/28/16,1240,python,117.8519726,12288,aws,11:29:18
37796,download,multicloud,3.58,6/28/16,1240,java,891,215112,aws,11:29:18
37797,download,multicloud,0.08,6/28/16,1240,python,101.2659073,12292,aws,11:29:18
37798,download,native,1.86,6/28/16,1240,java,439,72436,aws,11:29:18
37799,download,native,0.22,6/28/16,1240,python,95.46494484,24984,aws,11:29:18
37800,download,multicloud,0.08,6/28/16,1240,python,125.4329681,12284,aws,11:29:19
37801,download,native,0.21,6/28/16,1240,python,82.12018013,24984,aws,11:29:19
37802,download,multicloud,0.08,6/28/16,1240,python,103.4929752,12284,aws,11:29:19
37803,download,native,0.21,6/28/16,1240,python,75.79612732,24984,aws,11:29:19
37804,download,multicloud,0.08,6/28/16,1240,python,105.0240994,12288,aws,11:29:19
37805,download,native,1.9,6/28/16,1240,java,452,75312,aws,11:29:20
37806,download,multicloud,0.09,6/28/16,1240,python,133.1849098,12292,aws,11:29:20
37807,download,native,0.22,6/28/16,1240,python,84.37395096,24984,aws,11:29:20
37808,download,multicloud,0.08,6/28/16,1240,python,121.119976,12292,aws,11:29:20
37809,download,native,0.21,6/28/16,1240,python,77.94880867,24988,aws,11:29:20
37810,download,multicloud,3.65,6/28/16,1240,java,928,212600,aws,11:29:20
37811,download,native,0.21,6/28/16,1240,python,89.12014961,24988,aws,11:29:20
37812,download,native,1.97,6/28/16,1240,java,463,73932,aws,11:29:21
37813,download,native,0.21,6/28/16,1240,python,81.33196831,24984,aws,11:29:21
37814,download,native,0.22,6/28/16,1240,python,93.62697601,24988,aws,11:29:21
37815,download,native,0.21,6/28/16,1240,python,75.89101791,24992,aws,11:29:22
37816,download,native,1.94,6/28/16,1240,java,490,74500,aws,11:29:22
37817,download,native,0.22,6/28/16,1240,python,82.68404007,24988,aws,11:29:22
37818,download,multicloud,3.59,6/28/16,1240,java,914,212492,aws,11:29:23
37819,download,native,0.21,6/28/16,1240,python,65.11592865,24984,aws,11:29:23
37820,download,native,0.21,6/28/16,1240,python,61.11502647,24984,aws,11:29:23
37821,download,native,1.86,6/28/16,1240,java,454,72828,aws,11:29:24
37822,download,native,0.22,6/28/16,1240,python,65.00601768,24988,aws,11:29:24
37823,download,native,0.21,6/28/16,1240,python,69.88620758,24984,aws,11:29:24
37824,download,native,0.21,6/28/16,1240,python,82.52811432,24988,aws,11:29:24
37825,download,native,1.81,6/28/16,1240,java,438,71048,aws,11:29:25
37826,download,multicloud,3.54,6/28/16,1240,java,914,216204,aws,11:29:25
37827,download,native,0.21,6/28/16,1240,python,78.3200264,24988,aws,11:29:25
37828,download,native,0.21,6/28/16,1240,python,66.63393974,24992,aws,11:29:25
37829,download,native,0.21,6/28/16,1240,python,59.89718437,24988,aws,11:29:26
37830,download,native,1.93,6/28/16,1240,java,461,75628,aws,11:29:26
37831,download,native,0.22,6/28/16,1240,python,76.67589188,24980,aws,11:29:26
37832,download,native,0.21,6/28/16,1240,python,98.59204292,24992,aws,11:29:27
37833,download,native,0.21,6/28/16,1240,python,64.36395645,24984,aws,11:29:27
37834,download,multicloud,3.42,6/28/16,1240,java,866,202664,aws,11:29:27
37835,download,native,1.88,6/28/16,1240,java,510,74332,aws,11:29:27
37836,download,native,0.21,6/28/16,1240,python,84.69510078,24984,aws,11:29:27
37837,download,native,0.22,6/28/16,1240,python,80.68299294,24984,aws,11:29:28
37838,download,native,0.22,6/28/16,1240,python,100.6441116,24980,aws,11:29:28
37839,download,native,1.99,6/28/16,1240,java,470,75940,aws,11:29:29
37840,download,native,0.22,6/28/16,1240,python,81.77495003,24984,aws,11:29:29
37841,download,native,0.21,6/28/16,1240,python,89.6859169,24992,aws,11:29:29
37842,download,multicloud,3.59,6/28/16,1240,java,846,215368,aws,11:29:29
37843,download,native,0.21,6/28/16,1240,python,94.176054,24984,aws,11:29:30
37844,download,native,1.92,6/28/16,1240,java,450,73944,aws,11:29:30
37845,download,native,0.21,6/28/16,1240,python,86.80105209,24980,aws,11:29:30
37846,download,native,0.21,6/28/16,1240,python,90.91591835,24992,aws,11:29:31
37847,download,native,0.21,6/28/16,1240,python,133.6019039,24992,aws,11:29:31
37848,download,native,1.91,6/28/16,1240,java,452,74232,aws,11:29:31
37849,download,multicloud,3.42,6/28/16,1240,java,822,211096,aws,11:29:32
37850,download,native,0.21,6/28/16,1240,python,82.42511749,24984,aws,11:29:32
37851,download,native,0.22,6/28/16,1240,python,153.1198025,24988,aws,11:29:32
37852,download,native,0.21,6/28/16,1240,python,109.3099117,24984,aws,11:29:33
37853,download,native,1.91,6/28/16,1240,java,436,75284,aws,11:29:33
37854,download,native,0.21,6/28/16,1240,python,84.76400375,24984,aws,11:29:33
37855,download,native,0.22,6/28/16,1240,python,83.16206932,24984,aws,11:29:34
37856,download,multicloud,3.69,6/28/16,1240,java,903,208560,aws,11:29:34
37857,download,native,0.21,6/28/16,1240,python,98.29902649,24984,aws,11:29:34
37858,download,native,1.97,6/28/16,1240,java,495,75976,aws,11:29:34
37859,download,native,0.22,6/28/16,1240,python,130.8660507,24988,aws,11:29:35
37860,download,native,0.21,6/28/16,1240,python,80.34896851,24988,aws,11:29:35
37861,download,native,0.21,6/28/16,1240,python,80.4579258,24984,aws,11:29:35
37862,download,native,1.99,6/28/16,1240,java,502,76200,aws,11:29:36
37863,download,native,0.21,6/28/16,1240,python,79.40411568,24984,aws,11:29:36
37864,download,multicloud,3.5,6/28/16,1240,java,822,210172,aws,11:29:36
37865,download,native,0.21,6/28/16,1240,python,97.57804871,24988,aws,11:29:36
37866,download,native,1.97,6/28/16,1240,java,475,74164,aws,11:29:37
37867,download,native,1.89,6/28/16,1240,java,442,74192,aws,11:29:38
37868,download,multicloud,3.57,6/28/16,1240,java,911,215776,aws,11:29:38
37869,download,native,1.85,6/28/16,1240,java,436,74096,aws,11:29:39
37870,download,native,1.89,6/28/16,1240,java,482,76648,aws,11:29:41
37871,download,multicloud,3.61,6/28/16,1240,java,919,211920,aws,11:29:41
37872,download,native,1.87,6/28/16,1240,java,461,73324,aws,11:29:42
37873,download,multicloud,3.43,6/28/16,1240,java,829,203716,aws,11:29:43
37874,download,native,1.94,6/28/16,1240,java,451,74824,aws,11:29:43
37875,download,native,1.95,6/28/16,1240,java,533,73116,aws,11:29:45
37876,download,multicloud,3.64,6/28/16,1240,java,906,210000,aws,11:29:45
37877,download,native,1.92,6/28/16,1240,java,473,76208,aws,11:29:46
37878,download,native,1.96,6/28/16,1240,java,511,74592,aws,11:29:47
37879,download,multicloud,3.51,6/28/16,1240,java,830,210256,aws,11:29:48
37880,download,native,1.93,6/28/16,1240,java,473,75676,aws,11:29:49
37881,download,multicloud,3.53,6/28/16,1240,java,898,218908,aws,11:29:50
37882,download,native,1.91,6/28/16,1240,java,462,75592,aws,11:29:50
37883,download,native,1.87,6/28/16,1240,java,488,74468,aws,11:29:51
37884,download,multicloud,3.56,6/28/16,1240,java,809,208300,aws,11:29:52
37885,download,native,1.86,6/28/16,1240,java,454,74968,aws,11:29:53
37886,download,native,1.89,6/28/16,1240,java,466,74492,aws,11:29:54
37887,download,multicloud,3.66,6/28/16,1240,java,903,208304,aws,11:29:55
37888,download,native,1.87,6/28/16,1240,java,458,72028,aws,11:29:55
37889,download,native,1.88,6/28/16,1240,java,460,72124,aws,11:29:57
37890,download,multicloud,3.55,6/28/16,1240,java,871,209448,aws,11:29:57
37891,download,native,1.97,6/28/16,1240,java,496,73348,aws,11:29:58
37892,download,multicloud,3.53,6/28/16,1240,java,876,207368,aws,11:29:59
37893,download,native,1.91,6/28/16,1240,java,481,73156,aws,11:29:59
37894,download,native,1.93,6/28/16,1240,java,491,76576,aws,11:30:01
37895,download,multicloud,3.53,6/28/16,1240,java,859,209596,aws,11:30:01
37896,download,native,1.92,6/28/16,1240,java,465,74104,aws,11:30:02
37897,download,native,1.91,6/28/16,1240,java,457,76108,aws,11:30:03
37898,download,multicloud,3.66,6/28/16,1240,java,918,216144,aws,11:30:04
37899,download,native,1.86,6/28/16,1240,java,439,76176,aws,11:30:05
37900,download,native,1.94,6/28/16,1240,java,490,74276,aws,11:30:06
37901,download,multicloud,3.56,6/28/16,1240,java,886,209796,aws,11:30:06
37902,download,multicloud,0.2,6/28/16,1240,python,400.539875,15384,azure,11:30:07
37903,download,native,0.23,6/28/16,1240,python,239.3801212,21620,azure,11:30:07
37904,download,native,1.97,6/28/16,1240,java,691,58560,azure,11:30:07
37905,download,native,0.25,6/28/16,1240,python,111.9129658,21564,azure,11:30:07
37906,download,multicloud,0.17,6/28/16,1240,python,295.0201035,15316,azure,11:30:07
37907,download,native,1.99,6/28/16,1240,java,463,73740,aws,11:30:07
37908,download,native,0.24,6/28/16,1240,python,101.4459133,21568,azure,11:30:07
37909,download,native,0.23,6/28/16,1240,python,92.3140049,21580,azure,11:30:08
37910,download,multicloud,0.17,6/28/16,1240,python,348.6301899,15240,azure,11:30:08
37911,download,native,0.21,6/28/16,1240,python,95.6120491,21540,azure,11:30:08
37912,download,native,1.85,6/28/16,1240,java,559,58164,azure,11:30:08
37913,download,multicloud,3.66,6/28/16,1240,java,913,216644,aws,11:30:08
